"Date","Price","Open","High","Low","Vol.","Change %"
"03/28/2025","1,023.00","1,015.00","1,023.50","1,009.00","120.89K","0.61%"
"03/27/2025","1,016.75","1,001.00","1,017.75","999.75","111.19K","1.57%"
"03/26/2025","1,001.00","1,002.75","1,008.75","997.50","103.85K","-0.07%"
"03/25/2025","1,001.75","1,007.00","1,007.75","998.25","99.52K","-0.55%"
"03/24/2025","1,007.25","1,010.00","1,011.50","1,003.25","88.65K","-0.25%"
"03/21/2025","1,009.75","1,013.50","1,016.75","1,004.25","101.38K","-0.32%"
"03/20/2025","1,013.00","1,009.00","1,014.50","1,004.00","117.39K","0.47%"
"03/19/2025","1,008.25","1,012.00","1,016.00","1,006.50","124.45K","-0.44%"
"03/18/2025","1,012.75","1,015.00","1,021.75","1,011.25","100.68K","-0.27%"
"03/17/2025","1,015.50","1,016.25","1,021.75","1,010.25","80.93K","1.63%"
"03/14/2025","999.25","999.25","999.25","999.25","0.00K","0.25%"
"03/13/2025","996.75","999.25","999.25","999.25","0.03K","0.94%"
"03/12/2025","987.50","997.50","997.50","982.75","0.04K","-1.03%"
"03/11/2025","997.75","998.00","1,006.25","997.00","0.07K","-0.20%"
"03/10/2025","999.75","1,013.00","1,013.00","999.75","0.09K","-2.46%"
"03/07/2025","1,025.00","1,027.25","1,031.50","1,021.00","121.48K","-0.22%"
"03/06/2025","1,027.25","1,015.50","1,036.50","1,013.75","192.14K","1.53%"
"03/05/2025","1,011.75","1,004.00","1,015.00","995.75","159.72K","1.28%"
"03/04/2025","999.00","1,010.75","1,013.00","991.00","211.93K","-1.24%"
"03/03/2025","1,011.50","1,026.00","1,031.25","1,008.00","154.48K","-1.39%"
"02/28/2025","1,025.75","1,037.75","1,045.75","1,025.00","128.17K","-1.11%"
"02/27/2025","1,037.25","1,041.25","1,051.25","1,035.00","153.28K","-0.38%"
"02/26/2025","1,041.25","1,048.00","1,050.00","1,037.75","144.04K","-0.72%"
"02/25/2025","1,048.75","1,047.50","1,053.25","1,037.25","177.72K","0.12%"
"02/24/2025","1,047.50","1,056.00","1,061.00","1,045.75","129.31K","0.77%"
"02/21/2025","1,039.50","1,043.75","1,049.25","1,036.50","115.93K","-0.57%"
"02/20/2025","1,045.50","1,032.25","1,046.00","1,031.75","112.59K","1.33%"
"02/19/2025","1,031.75","1,037.00","1,047.75","1,029.25","133.96K","-0.65%"
"02/18/2025","1,038.50","1,033.00","1,041.75","1,026.00","123.33K","0.24%"
"02/14/2025","1,036.00","1,030.00","1,046.75","1,029.50","120.77K","0.58%"
"02/13/2025","1,030.00","1,028.50","1,032.50","1,024.00","147.39K","0.22%"
"02/12/2025","1,027.75","1,043.50","1,047.00","1,024.50","171.58K","-1.51%"
"02/11/2025","1,043.50","1,049.00","1,057.00","1,041.50","149.76K","-0.57%"
"02/10/2025","1,049.50","1,046.50","1,052.25","1,043.00","128.32K","0.00%"
"02/07/2025","1,049.50","1,060.50","1,063.75","1,047.50","154.23K","-1.04%"
"02/06/2025","1,060.50","1,057.25","1,066.50","1,049.75","129.16K","0.33%"
"02/05/2025","1,057.00","1,073.50","1,079.75","1,053.00","166.30K","-1.67%"
"02/04/2025","1,075.00","1,057.50","1,077.25","1,048.25","182.91K","1.58%"
"02/03/2025","1,058.25","1,032.00","1,060.25","1,031.75","164.40K","1.56%"
"01/31/2025","1,042.00","1,042.75","1,052.00","1,034.00","154.52K","-0.19%"
"01/30/2025","1,044.00","1,060.00","1,060.50","1,042.00","135.41K","-1.56%"
"01/29/2025","1,060.50","1,045.00","1,061.75","1,044.50","128.05K","1.48%"
"01/28/2025","1,045.00","1,042.75","1,050.75","1,041.00","129.00K","0.00%"
"01/27/2025","1,045.00","1,050.00","1,051.00","1,040.00","127.36K","-1.02%"
"01/24/2025","1,055.75","1,051.00","1,063.00","1,046.75","177.24K","-0.92%"
"01/23/2025","1,065.50","1,055.00","1,076.25","1,047.75","148.82K","0.90%"
"01/22/2025","1,056.00","1,066.00","1,073.50","1,051.75","214.74K","-1.05%"
"01/21/2025","1,067.25","1,045.00","1,068.00","1,039.00","215.09K","3.22%"
"01/17/2025","1,034.00","1,019.00","1,039.00","1,019.00","189.42K","1.47%"
"01/16/2025","1,019.00","1,042.00","1,042.75","1,018.50","162.10K","-2.28%"
"01/15/2025","1,042.75","1,046.00","1,054.00","1,039.75","139.45K","-0.02%"
"01/14/2025","1,043.00","1,043.00","1,049.00","1,035.00","0.04K","0.14%"
"01/13/2025","1,041.50","1,022.00","1,044.00","1,021.50","0.20K","1.58%"
"01/10/2025","1,025.25","996.50","1,033.50","996.50","267.97K","2.63%"
"01/09/2025","999.00","994.00","1,000.00","985.75","84.88K","0.45%"
"01/08/2025","994.50","996.75","1,001.00","991.75","115.23K","-0.28%"
"01/07/2025","997.25","997.00","998.25","985.50","132.28K","-0.05%"
"01/06/2025","997.75","993.75","1,009.75","993.25","135.00K","0.60%"
"01/03/2025","991.75","1,011.00","1,015.50","988.00","155.03K","-2.00%"
"01/02/2025","1,012.00","1,010.00","1,015.75","1,003.50","129.60K","0.15%"
"12/31/2024","1,010.50","991.00","1,012.00","990.75","142.79K","1.89%"
"12/30/2024","991.75","994.25","1,004.50","986.75","140.33K","0.20%"
"12/27/2024","989.75","995.75","998.25","988.50","104.44K","-0.75%"
"12/26/2024","997.25","985.00","998.00","981.00","135.97K","1.63%"
"12/24/2024","981.25","974.50","981.75","971.75","64.01K","0.59%"
"12/23/2024","975.50","979.50","984.00","972.75","105.21K","-0.38%"
"12/20/2024","979.25","966.00","982.25","963.25","119.53K","1.32%"
"12/19/2024","966.50","952.00","968.50","947.00","166.73K","1.39%"
"12/18/2024","953.25","978.75","979.50","952.00","145.03K","-2.61%"
"12/17/2024","978.75","986.50","990.00","972.00","142.64K","-0.74%"
"12/16/2024","986.00","993.75","999.50","985.00","110.51K","-0.90%"
"12/13/2024","995.00","1,002.00","1,002.50","993.00","72.77K","-0.82%"
"12/12/2024","1,003.25","1,002.00","1,005.25","996.25","130.37K","0.05%"
"12/11/2024","1,002.75","999.00","1,006.50","994.00","133.24K","0.25%"
"12/10/2024","1,000.25","995.50","1,005.25","994.25","98.53K","0.48%"
"12/09/2024","995.50","997.25","1,008.25","991.75","100.17K","-0.38%"
