"Date","Price","Open","High","Low","Vol.","Change %"
"08/11/2025","407.75","405.00","409.25","403.00","222.15K","0.55%"
"08/08/2025","405.50","406.75","411.00","404.25","218.13K","-0.37%"
"08/07/2025","407.00","401.50","408.00","401.25","209.90K","1.43%"
"08/06/2025","401.25","402.00","402.00","396.75","188.25K","-0.19%"
"08/05/2025","402.00","406.00","406.75","401.50","205.90K","-1.23%"
"08/04/2025","407.00","411.00","412.75","406.75","165.95K","-0.91%"
"08/01/2025","410.75","413.25","416.00","410.00","137.74K","-0.73%"
"07/31/2025","413.75","412.00","414.25","408.75","167.47K","0.36%"
"07/30/2025","412.25","411.00","414.50","410.00","148.31K","0.30%"
"07/29/2025","411.00","412.50","415.00","409.25","209.24K","-0.72%"
"07/28/2025","414.00","419.00","419.75","412.75","160.91K","-1.19%"
"07/25/2025","419.00","420.50","422.00","417.75","92.31K","-0.42%"
"07/24/2025","420.75","417.50","423.00","417.50","119.51K","0.78%"
"07/23/2025","417.50","418.00","420.25","415.75","95.25K","-0.12%"
"07/22/2025","418.00","423.25","424.75","416.75","121.71K","-1.01%"
"07/21/2025","422.25","425.00","427.75","420.00","137.08K","-1.29%"
"07/18/2025","427.75","421.50","430.25","421.50","156.90K","1.60%"
"07/17/2025","421.00","423.50","425.75","419.50","122.21K","-0.71%"
"07/16/2025","424.00","419.00","425.75","418.75","186.72K","1.01%"
"07/15/2025","419.75","417.75","424.00","413.00","210.30K","4.94%"
"07/14/2025","400.00","394.50","401.00","391.25","185.26K","-2.97%"
"07/11/2025","412.25","416.00","418.00","411.50","157.23K","-1.02%"
"07/10/2025","416.50","415.00","417.00","412.50","154.05K","0.24%"
"07/09/2025","415.50","414.00","416.50","411.75","201.14K","0.30%"
"07/08/2025","414.25","420.75","420.75","413.25","229.02K","-1.54%"
"07/07/2025","420.75","429.50","429.75","419.75","211.23K","-3.72%"
"07/03/2025","437.00","433.00","442.25","432.75","201.52K","0.81%"
"07/02/2025","433.50","422.25","434.00","417.50","192.16K","2.73%"
"07/01/2025","422.00","424.00","425.00","416.50","179.74K","-0.82%"
"06/30/2025","425.50","426.50","429.50","422.25","201.10K","3.40%"
"06/27/2025","411.50","404.25","412.25","404.25","189.08K","1.86%"
"06/26/2025","404.00","405.00","408.75","402.25","205.56K","-0.25%"
"06/25/2025","405.00","412.00","413.75","404.00","192.10K","-1.76%"
"06/24/2025","412.25","417.75","418.50","411.75","185.36K","-1.26%"
"06/23/2025","417.50","427.75","428.50","416.75","165.84K","-2.62%"
"06/20/2025","428.75","433.00","435.00","428.25","189.74K","-1.04%"
"06/19/2025","433.25","432.50","433.50","432.50","","-0.06%"
"06/18/2025","433.50","431.50","434.50","430.00","225.88K","0.46%"
"06/17/2025","431.50","434.75","437.50","429.50","231.17K","-0.75%"
"06/16/2025","434.75","444.00","446.50","431.25","177.62K","-2.19%"
"06/13/2025","444.50","438.25","445.25","435.00","179.12K","1.37%"
"06/12/2025","438.50","436.50","441.75","435.25","190.44K","0.34%"
"06/11/2025","437.00","439.00","444.75","436.00","201.68K","-0.40%"
"06/10/2025","438.75","433.50","439.50","429.25","245.10K","1.21%"
"06/09/2025","433.50","442.25","445.75","432.75","228.60K","-2.03%"
"06/06/2025","442.50","438.25","445.00","435.00","229.80K","0.68%"
"06/05/2025","439.50","438.50","442.75","433.25","217.52K","0.17%"
"06/04/2025","438.75","438.50","446.00","437.50","220.75K","0.06%"
"06/03/2025","438.50","438.25","442.50","434.25","209.49K","0.06%"
"06/02/2025","438.25","444.00","451.00","437.75","211.15K","-1.30%"
"05/30/2025","444.00","447.00","449.50","443.00","140.11K","-0.67%"
"05/29/2025","447.00","452.25","453.00","443.50","157.59K","-0.89%"
"05/28/2025","451.00","459.50","463.00","450.00","196.40K","-1.85%"
"05/27/2025","459.50","459.00","463.00","456.00","153.15K","0.11%"
"05/26/2025","459.00","459.25","459.25","458.75","167.36K","-0.11%"
"05/23/2025","459.50","462.75","464.50","455.00","167.36K","-0.76%"
"05/22/2025","463.00","459.25","464.75","456.50","192.80K","0.43%"
"05/21/2025","461.00","454.50","462.00","453.50","201.43K","1.43%"
"05/20/2025","454.50","446.75","455.50","444.75","194.89K","1.56%"
"05/19/2025","447.50","443.50","449.75","443.00","179.62K","0.90%"
"05/16/2025","443.50","449.00","451.50","442.75","173.41K","-1.11%"
"05/15/2025","448.50","444.75","450.50","443.50","191.18K","2.28%"
"05/14/2025","438.50","440.25","440.25","436.75","0.04K","0.57%"
"05/13/2025","436.00","433.50","434.50","430.75","0.07K","-0.97%"
"05/12/2025","440.25","444.00","447.50","438.50","0.21K","-2.11%"
"05/09/2025","449.75","449.00","455.00","447.00","179.57K","0.50%"
