"Date","Price","Open","High","Low","Vol.","Change %"
"09/18/2025","524.25","528.25","532.25","523.00","39.93K","-0.76%"
"09/17/2025","528.25","533.50","535.75","526.00","49.32K","-1.08%"
"09/16/2025","534.00","525.00","534.50","524.00","46.74K","1.71%"
"09/15/2025","525.00","522.75","529.25","520.25","55.50K","4.37%"
"09/12/2025","503.00","503.00","503.00","503.00","0.00K","0.00%"
"09/11/2025","503.00","501.75","501.75","496.25","0.00K","1.62%"
"09/10/2025","495.00","498.00","498.00","498.00","0.02K","-1.15%"
"09/09/2025","500.75","503.75","506.75","503.00","0.03K","-0.94%"
"09/08/2025","505.50","503.25","503.25","502.00","0.01K","-2.65%"
"09/05/2025","519.25","520.25","523.50","518.00","41.62K","-0.05%"
"09/04/2025","519.50","522.00","522.50","514.50","70.09K","-0.48%"
"09/03/2025","522.00","528.25","530.00","521.75","62.62K","-1.18%"
"09/02/2025","528.25","530.50","532.00","522.25","83.34K","-0.38%"
"09/01/2025","530.25","533.75","533.75","529.75","","-0.75%"
"08/29/2025","534.25","529.00","534.75","527.00","68.84K","0.99%"
"08/28/2025","529.00","524.25","530.00","520.25","68.52K","0.91%"
"08/27/2025","524.25","531.25","532.75","523.25","82.27K","-1.41%"
"08/26/2025","531.75","529.75","534.50","527.00","71.02K","0.38%"
"08/25/2025","529.75","527.75","535.50","526.75","70.07K","0.47%"
"08/22/2025","527.25","529.25","532.00","526.50","72.52K","-0.47%"
"08/21/2025","529.75","529.00","534.25","525.25","96.78K","0.28%"
"08/20/2025","528.25","521.00","530.75","517.25","94.30K","1.34%"
"08/19/2025","521.25","525.00","525.00","519.50","71.07K","-0.71%"
"08/18/2025","525.00","526.50","530.00","521.75","80.76K","-0.38%"
"08/15/2025","527.00","525.00","529.00","523.00","61.36K","0.48%"
"08/14/2025","524.50","527.00","529.75","521.50","72.67K","-0.71%"
"08/13/2025","528.25","525.50","531.00","523.25","78.03K","0.43%"
"08/12/2025","526.00","534.50","535.50","524.00","104.88K","-1.77%"
"08/11/2025","535.50","536.50","542.75","533.75","69.68K","4.08%"
"08/08/2025","514.50","518.00","521.75","513.75","78.25K","-0.72%"
"08/07/2025","518.25","508.50","520.00","508.50","81.83K","1.92%"
"08/06/2025","508.50","508.25","509.50","504.00","65.19K","0.05%"
"08/05/2025","508.25","516.75","517.50","507.00","67.61K","-1.64%"
"08/04/2025","516.75","517.50","523.00","513.00","71.05K","0.00%"
"08/01/2025","516.75","523.00","526.00","516.25","62.48K","-1.24%"
"07/31/2025","523.25","523.25","525.75","516.75","77.08K","-0.10%"
"07/30/2025","523.75","529.75","532.00","523.25","64.99K","-1.13%"
"07/29/2025","529.75","538.25","539.00","526.00","80.22K","-1.62%"
"07/28/2025","538.50","536.50","540.00","532.25","45.18K","0.05%"
"07/25/2025","538.25","541.00","544.00","534.00","37.48K","-0.60%"
"07/24/2025","541.50","540.75","546.00","535.00","56.77K","0.19%"
"07/23/2025","540.50","548.25","552.25","540.00","49.14K","-1.64%"
"07/22/2025","549.50","541.75","552.75","536.75","62.60K","1.34%"
"07/21/2025","542.25","546.00","549.50","541.00","43.97K","-0.73%"
"07/18/2025","546.25","533.50","550.25","533.00","82.55K","2.39%"
"07/17/2025","533.50","541.00","542.75","532.00","55.43K","-1.43%"
"07/16/2025","541.25","538.25","543.50","533.50","59.09K","0.60%"
"07/15/2025","538.00","541.50","545.25","535.50","56.17K","0.75%"
"07/14/2025","534.00","534.00","534.00","534.00","0.01K","-2.02%"
"07/11/2025","545.00","554.50","557.50","544.00","67.75K","-1.71%"
"07/10/2025","554.50","547.00","555.50","541.00","52.22K","1.37%"
"07/09/2025","547.00","547.00","551.25","541.75","46.11K","-0.14%"
"07/08/2025","547.75","548.50","550.00","542.00","57.57K","-0.14%"
"07/07/2025","548.50","553.00","553.75","541.50","65.51K","-1.48%"
"07/03/2025","556.75","563.00","568.75","556.25","77.29K","-1.29%"
"07/02/2025","564.00","549.75","565.50","544.75","86.57K","2.73%"
"07/01/2025","549.00","537.25","550.25","535.75","96.79K","2.00%"
"06/30/2025","538.25","540.25","545.25","534.75","65.97K","-0.46%"
"06/27/2025","540.75","537.00","545.25","536.50","59.26K","0.75%"
"06/26/2025","536.75","543.75","547.75","536.25","73.66K","-1.42%"
"06/25/2025","544.50","551.75","553.50","542.50","68.31K","-1.36%"
"06/24/2025","552.00","569.50","569.50","551.50","91.12K","-3.07%"
"06/23/2025","569.50","583.00","585.75","566.25","95.61K","0.31%"
"06/20/2025","567.75","573.00","578.25","565.50","49.12K","-1.00%"
"06/19/2025","573.50","573.25","573.50","572.00","","-0.13%"
"06/18/2025","574.25","549.00","575.00","547.00","105.22K","4.60%"
"06/17/2025","549.00","536.25","552.25","536.25","71.24K","2.33%"
"06/16/2025","536.50","545.00","546.75","531.75","77.42K","-1.33%"
"06/13/2025","543.75","526.75","544.75","522.25","102.19K","3.28%"
"06/12/2025","526.50","534.25","537.00","526.00","93.65K","-1.45%"
"06/11/2025","534.25","535.00","539.25","532.00","72.45K","-0.05%"
"06/10/2025","534.50","540.00","542.00","530.75","90.16K","-1.38%"
"06/09/2025","542.00","556.00","557.75","540.00","102.60K","-2.30%"
"06/06/2025","554.75","545.25","555.75","540.25","97.20K","1.70%"
"06/05/2025","545.50","543.50","549.25","540.50","68.30K","0.41%"
"06/04/2025","543.25","535.50","547.50","533.50","73.11K","1.35%"
"06/03/2025","536.00","538.00","545.50","531.75","80.64K","-0.56%"
"06/02/2025","539.00","534.00","549.50","533.25","82.57K","0.94%"
"05/30/2025","534.00","534.25","538.50","531.25","49.02K","0.00%"
"05/29/2025","534.00","533.00","534.75","527.25","48.25K","0.71%"
"05/28/2025","530.25","531.00","535.75","526.75","60.15K","0.33%"
"05/27/2025","528.50","543.50","544.00","527.50","66.90K","-2.76%"
"05/26/2025","543.50","544.00","544.00","543.50","61.67K","0.18%"
"05/23/2025","542.50","545.00","548.50","538.50","61.67K","-0.37%"
"05/22/2025","544.50","548.25","552.00","541.25","85.21K","-0.86%"
"05/21/2025","549.25","546.00","556.25","545.00","85.81K","0.60%"
"05/20/2025","546.00","530.00","547.50","528.75","86.59K","3.21%"
"05/19/2025","529.00","527.00","536.00","524.50","64.29K","0.76%"
"05/16/2025","525.00","533.50","533.50","523.50","49.36K","-1.45%"
"05/15/2025","532.75","524.50","533.25","521.75","69.75K","4.72%"
"05/14/2025","508.75","508.75","508.75","508.75","0.03K","1.45%"
"05/13/2025","501.50","501.50","501.50","501.50","0.02K","0.50%"
"05/12/2025","499.00","499.00","499.00","499.00","0.02K","-4.36%"
"05/09/2025","521.75","531.50","533.75","520.75","57.37K","-1.42%"
"05/08/2025","529.25","532.50","538.50","525.50","53.54K","-0.94%"
"05/07/2025","534.25","536.00","545.00","533.00","58.19K","-0.33%"
"05/06/2025","536.00","533.25","538.75","528.25","54.83K","0.89%"
"05/05/2025","531.25","545.25","548.00","530.75","63.84K","-2.16%"
"05/02/2025","543.00","530.75","546.75","530.50","67.58K","2.26%"
"05/01/2025","531.00","532.50","537.75","528.50","55.49K","0.05%"
"04/30/2025","530.75","526.25","539.75","523.25","87.62K","1.00%"
"04/29/2025","525.50","533.00","537.00","523.75","77.07K","-1.04%"
"04/28/2025","531.00","544.00","544.00","527.25","99.54K","-2.57%"
"04/25/2025","545.00","545.25","549.75","542.50","54.39K","0.09%"
"04/24/2025","544.50","545.00","545.50","539.25","61.55K","0.18%"
"04/23/2025","543.50","550.75","552.25","543.00","51.82K","-1.23%"
"04/22/2025","550.25","554.25","555.25","545.50","62.53K","-0.36%"
"04/21/2025","552.25","562.00","566.50","551.25","41.09K","-1.78%"
"04/17/2025","562.25","562.00","569.25","561.25","52.32K","0.22%"
"04/16/2025","561.00","556.50","564.50","550.75","70.93K","0.90%"
"04/15/2025","556.00","561.25","565.00","554.50","68.27K","-1.02%"
"04/14/2025","561.75","568.75","570.00","557.75","75.76K","1.08%"
"04/11/2025","555.75","537.50","556.75","536.50","123.04K","3.30%"
"04/10/2025","538.00","543.75","547.50","534.50","112.11K","-0.78%"
"04/09/2025","542.25","539.75","546.00","536.50","85.23K","0.42%"
"04/08/2025","540.00","537.50","545.75","533.75","92.72K","0.65%"
"04/07/2025","536.50","530.75","546.50","525.75","96.85K","1.42%"
"04/04/2025","529.00","536.75","539.50","520.50","82.63K","-1.31%"
"04/03/2025","536.00","526.75","542.00","525.25","80.92K","-0.60%"
"04/02/2025","539.25","541.75","543.00","532.50","58.99K","-0.23%"
"04/01/2025","540.50","539.00","544.00","533.25","62.41K","0.65%"
"03/31/2025","537.00","529.50","539.25","523.50","83.02K","1.66%"
"03/28/2025","528.25","531.75","533.00","517.50","81.82K","-0.70%"
"03/27/2025","532.00","536.25","537.25","526.50","73.56K","-0.61%"
"03/26/2025","535.25","544.00","545.75","535.00","57.62K","-1.47%"
"03/25/2025","543.25","548.00","549.50","541.00","57.05K","-0.91%"
"03/24/2025","548.25","561.25","563.00","545.25","53.65K","-1.79%"
"03/21/2025","558.25","557.75","563.00","553.25","47.01K","0.18%"
"03/20/2025","557.25","565.25","568.00","552.25","62.33K","-1.11%"
"03/19/2025","563.50","564.25","568.50","558.00","62.18K","-0.27%"
"03/18/2025","565.00","568.75","574.75","563.50","64.45K","-0.62%"
"03/17/2025","568.50","559.00","575.25","559.00","78.72K","4.17%"
"03/14/2025","545.75","545.75","545.75","545.75","0.01K","-0.27%"
"03/13/2025","547.25","549.00","551.25","549.00","0.02K","1.58%"
"03/12/2025","538.75","534.00","534.00","534.00","0.00K","-0.42%"
"03/11/2025","541.00","543.75","544.00","542.50","0.02K","-0.78%"
"03/10/2025","545.25","548.25","548.25","545.00","0.01K","-1.09%"
"03/07/2025","551.25","554.00","555.50","544.50","62.47K","-0.50%"
"03/06/2025","554.00","550.25","562.00","544.75","84.19K","1.05%"
"03/05/2025","548.25","539.00","551.00","537.00","84.23K","2.14%"
"03/04/2025","536.75","547.75","551.75","530.00","112.38K","-2.01%"
"03/03/2025","547.75","557.50","563.50","545.25","89.70K","-1.44%"
"02/28/2025","555.75","563.00","570.25","555.00","74.06K","-1.20%"
"02/27/2025","562.50","579.25","580.25","560.00","87.52K","-2.98%"
"02/26/2025","579.75","588.75","592.75","577.50","75.49K","-1.36%"
"02/25/2025","587.75","593.75","595.75","579.50","84.45K","-0.97%"
"02/24/2025","593.50","603.75","604.00","589.25","73.40K","-1.74%"
"02/21/2025","604.00","600.00","608.00","599.75","60.21K","0.62%"
"02/20/2025","600.25","607.00","609.75","598.25","56.78K","-1.03%"
"02/19/2025","606.50","617.75","621.25","603.50","77.01K","-1.82%"
"02/18/2025","617.75","612.00","621.75","606.50","95.07K","2.96%"
"02/14/2025","600.00","577.25","602.75","577.25","103.50K","3.85%"
"02/13/2025","577.75","574.00","581.00","571.50","91.31K","0.61%"
"02/12/2025","574.25","576.25","584.50","572.75","113.05K","-0.48%"
"02/11/2025","577.00","579.00","588.00","575.75","110.23K","-0.43%"
"02/10/2025","579.50","581.25","586.00","576.25","105.43K","-0.56%"
"02/07/2025","582.75","587.75","592.50","579.75","106.33K","-0.85%"
"02/06/2025","587.75","572.25","588.75","566.50","109.41K","2.71%"
"02/05/2025","572.25","577.25","584.25","569.50","108.67K","-0.82%"
"02/04/2025","577.00","566.50","579.00","558.00","89.54K","1.81%"
"02/03/2025","566.75","555.00","573.75","550.50","90.75K","1.30%"
"01/31/2025","559.50","569.00","569.00","551.75","87.92K","-1.24%"
"01/30/2025","566.50","560.75","569.75","559.00","96.80K","0.71%"
"01/29/2025","562.50","544.50","564.75","544.50","90.60K","3.16%"
"01/28/2025","545.25","535.75","548.50","533.50","77.12K","1.82%"
"01/27/2025","535.50","543.00","543.00","532.00","68.35K","-1.56%"
"01/24/2025","544.00","550.00","552.25","541.25","81.68K","-1.81%"
"01/23/2025","554.00","554.00","559.00","548.00","64.14K","0.00%"
"01/22/2025","554.00","558.50","566.75","551.50","91.51K","-0.85%"
"01/21/2025","558.75","542.00","561.75","542.00","112.88K","3.71%"
"01/17/2025","538.75","537.50","542.00","533.25","50.29K","0.23%"
"01/16/2025","537.50","547.00","547.00","536.75","52.99K","-1.74%"
"01/15/2025","547.00","546.75","551.50","542.00","56.05K","0.14%"
"01/14/2025","546.25","546.25","552.25","542.75","70.10K","0.23%"
"01/13/2025","545.00","530.50","545.75","528.50","84.28K","2.68%"
"01/10/2025","530.75","533.00","541.25","526.00","104.60K","-0.61%"
"01/09/2025","534.00","535.50","539.25","529.25","45.71K","-0.42%"
"01/08/2025","536.25","542.75","544.75","534.50","58.10K","-1.15%"
"01/07/2025","542.50","540.50","544.25","535.25","46.90K","0.37%"
"01/06/2025","540.50","530.25","543.75","530.25","64.94K","2.13%"
"01/03/2025","529.25","545.50","547.00","527.50","87.54K","-3.02%"
"01/02/2025","545.75","551.75","552.75","542.50","44.33K","-1.04%"
"12/31/2024","551.50","548.75","552.75","546.75","33.83K","0.59%"
"12/30/2024","548.25","547.25","554.75","544.50","46.87K","0.32%"
"12/27/2024","546.50","542.00","547.75","537.25","43.05K","1.02%"
"12/26/2024","541.00","534.75","544.00","533.75","28.46K","1.17%"
"12/24/2024","534.75","539.50","541.50","533.50","25.22K","-1.06%"
"12/23/2024","540.50","533.00","544.00","533.00","57.51K","1.41%"
"12/20/2024","533.00","532.50","537.25","529.25","55.08K","0.00%"
"12/19/2024","533.00","541.00","541.75","530.50","87.29K","-1.52%"
"12/18/2024","541.25","545.00","554.25","540.00","63.25K","-0.69%"
"12/17/2024","545.00","550.75","552.50","542.50","72.66K","-0.91%"
"12/16/2024","550.00","552.25","559.25","548.50","68.01K","4.46%"
"12/13/2024","526.50","526.50","526.50","526.50","0.01K","-2.27%"
"12/12/2024","538.75","535.00","538.25","533.25","0.02K","-0.87%"
"12/11/2024","543.50","544.00","552.50","544.00","0.06K","0.28%"
"12/10/2024","542.00","545.00","545.00","545.00","0.00K","0.14%"
"12/09/2024","541.25","541.25","541.25","541.25","0.01K","-0.23%"
"12/06/2024","542.50","544.75","546.00","544.75","0.03K","-0.78%"
"12/05/2024","546.75","537.50","537.50","535.50","0.02K","1.63%"
"12/04/2024","538.00","537.25","541.00","535.75","0.04K","0.23%"
"12/03/2024","536.75","539.00","544.75","539.00","0.05K","-0.14%"
"12/02/2024","537.50","536.25","539.50","531.25","0.06K","0.99%"
"11/29/2024","532.25","535.00","545.25","531.75","1.25K","-1.02%"
"11/27/2024","537.75","538.25","542.75","531.00","18.86K","-0.32%"
"11/26/2024","539.50","535.75","543.50","532.75","34.12K","0.70%"
"11/25/2024","535.75","544.75","547.50","529.50","30.01K","-1.56%"
"11/22/2024","544.25","548.00","550.50","542.50","36.56K","-0.82%"
"11/21/2024","548.75","552.50","557.50","547.75","34.97K","-0.68%"
"11/20/2024","552.50","549.50","555.25","543.50","41.28K","0.50%"
"11/19/2024","549.75","547.75","558.75","545.50","57.49K","0.46%"
"11/18/2024","547.25","541.00","551.00","536.75","68.14K","2.00%"
"11/15/2024","536.50","532.00","541.25","530.50","73.59K","1.18%"
"11/14/2024","530.25","540.00","544.25","528.00","89.91K","-1.99%"
"11/13/2024","541.00","553.25","553.75","536.25","113.24K","-2.04%"
"11/12/2024","552.25","564.75","568.75","549.00","105.73K","-2.34%"
"11/11/2024","565.50","572.75","572.75","551.75","125.71K","-1.22%"
"11/08/2024","572.50","572.50","578.75","566.50","112.15K","0.17%"
"11/07/2024","571.50","574.50","579.50","565.00","105.86K","-0.31%"
"11/06/2024","573.25","571.00","577.75","562.00","67.95K","0.13%"
"11/05/2024","572.50","569.50","574.50","565.25","58.64K","0.66%"
"11/04/2024","568.75","569.00","575.75","565.00","55.48K","0.13%"
"11/01/2024","568.00","571.50","577.75","564.25","54.16K","-0.44%"
"10/31/2024","570.50","572.75","573.75","563.50","61.59K","-0.48%"
"10/30/2024","573.25","571.25","580.50","564.00","68.18K","0.48%"
"10/29/2024","570.50","559.00","572.75","558.00","67.42K","2.10%"
"10/28/2024","558.75","564.25","571.50","557.75","61.30K","-1.80%"
"10/25/2024","569.00","581.25","585.50","566.00","75.99K","-2.15%"
"10/24/2024","581.50","579.00","584.25","575.00","49.88K","0.52%"
"10/23/2024","578.50","575.75","582.75","566.25","57.25K","0.43%"
"10/22/2024","576.00","574.00","578.75","565.75","49.87K","0.66%"
"10/21/2024","572.25","572.75","584.25","570.75","74.09K","-0.09%"
"10/18/2024","572.75","590.00","595.50","570.25","82.03K","-2.84%"
"10/17/2024","589.50","584.25","591.75","576.25","75.30K","0.77%"
"10/16/2024","585.00","581.25","587.50","575.25","57.51K","0.95%"
"10/15/2024","579.50","585.50","586.75","578.00","69.76K","-0.98%"
"10/14/2024","585.25","598.50","601.00","584.25","55.97K","-2.30%"
"10/11/2024","599.00","603.75","611.25","592.50","75.59K","-0.79%"
"10/10/2024","603.75","600.75","609.25","598.50","60.99K","0.79%"
"10/09/2024","599.00","594.75","604.75","594.25","55.19K","0.71%"
"10/08/2024","594.75","593.75","599.00","587.50","59.04K","0.38%"
"10/07/2024","592.50","590.25","595.25","584.00","55.58K","0.47%"
"10/04/2024","589.75","603.75","604.25","587.00","76.33K","-2.28%"
"10/03/2024","603.50","614.25","617.25","601.25","78.99K","-1.91%"
"10/02/2024","615.25","596.25","617.25","596.25","116.43K","2.71%"
"10/01/2024","599.00","584.00","602.50","577.00","84.58K","2.57%"
"09/30/2024","584.00","579.75","590.75","575.50","58.87K","0.69%"
"09/27/2024","580.00","583.00","583.50","575.50","46.19K","-0.73%"
"09/26/2024","584.25","590.50","596.25","582.75","69.06K","-0.85%"
"09/25/2024","589.25","579.00","591.25","573.75","52.96K","1.95%"
"09/24/2024","578.00","581.25","589.25","575.25","52.27K","-0.77%"
"09/23/2024","582.50","570.50","586.50","569.00","63.33K","2.46%"
"09/20/2024","568.50","566.25","575.75","565.25","60.49K","0.53%"
"09/19/2024","565.50","575.75","577.25","564.00","51.65K","-1.78%"
"09/18/2024","575.75","576.00","582.75","573.00","47.04K","0.00%"
"09/17/2024","575.75","578.50","584.25","571.25","45.71K","-0.48%"
"09/16/2024","578.50","594.75","596.00","574.25","80.58K","1.27%"
"09/13/2024","571.25","571.25","571.25","571.25","","1.47%"
"09/12/2024","563.00","563.00","563.00","563.00","0.00K","-0.13%"
"09/11/2024","563.75","563.75","563.75","563.75","0.01K","0.89%"
"09/10/2024","558.75","554.75","554.75","554.75","0.01K","0.59%"
"09/09/2024","555.50","555.50","555.50","555.50","0.00K","0.41%"
"09/06/2024","553.25","565.75","565.75","552.25","0.43K","-1.38%"
"09/05/2024","561.00","565.50","565.50","557.00","0.12K","-0.75%"
"09/04/2024","565.25","551.50","568.75","551.50","0.16K","2.40%"
"09/03/2024","552.00","531.50","551.75","530.50","0.43K","3.61%"
"08/30/2024","532.75","522.50","534.75","522.50","0.83K","1.48%"
"08/29/2024","525.00","513.00","524.00","508.25","12.49K","2.09%"
"08/28/2024","514.25","507.00","516.00","505.50","19.34K","1.18%"
"08/27/2024","508.25","497.25","510.75","493.50","31.51K","2.06%"
"08/26/2024","498.00","505.25","506.00","495.50","39.32K","-0.85%"
"08/23/2024","502.25","512.00","513.75","501.25","48.97K","-1.71%"
"08/22/2024","511.00","521.25","524.00","502.50","44.56K","-1.68%"
"08/21/2024","519.75","533.75","536.50","519.00","35.07K","-2.49%"
"08/20/2024","533.00","528.00","535.50","525.75","43.75K","0.90%"
"08/19/2024","528.25","530.50","531.25","521.75","46.03K","-0.33%"
"08/16/2024","530.00","527.25","533.50","523.25","52.85K","0.33%"
"08/15/2024","528.25","535.75","547.75","527.00","69.56K","-1.22%"
"08/14/2024","534.75","529.25","537.25","524.00","84.25K","1.13%"
"08/13/2024","528.75","538.00","538.25","525.00","67.77K","-1.49%"
"08/12/2024","536.75","542.75","547.00","528.00","84.75K","-1.06%"
"08/09/2024","542.50","537.25","552.00","536.25","82.40K","0.93%"
"08/08/2024","537.50","537.75","544.50","532.50","67.63K","-0.14%"
"08/07/2024","538.25","544.00","548.75","534.75","79.91K","-0.92%"
"08/06/2024","543.25","540.00","548.75","531.50","59.18K","0.70%"
"08/05/2024","539.50","540.25","541.50","519.75","60.22K","0.09%"
"08/02/2024","539.00","532.00","540.50","528.50","51.48K","1.32%"
"08/01/2024","532.00","526.75","534.75","519.75","56.99K","0.90%"
"07/31/2024","527.25","523.00","534.00","515.50","60.81K","0.62%"
"07/30/2024","524.00","528.75","529.50","517.00","50.33K","-1.32%"
"07/29/2024","531.00","523.50","532.75","514.25","53.53K","1.43%"
"07/26/2024","523.50","537.00","541.25","522.00","56.59K","-2.65%"
"07/25/2024","537.75","546.75","549.75","536.25","44.81K","-1.69%"
"07/24/2024","547.00","542.50","555.50","537.25","51.66K","0.78%"
"07/23/2024","542.75","547.75","552.00","540.50","41.16K","-0.96%"
"07/22/2024","548.00","545.25","553.50","540.25","48.55K","0.97%"
"07/19/2024","542.75","534.75","556.25","530.50","67.05K","1.40%"
"07/18/2024","535.25","540.75","546.50","533.00","50.52K","-0.74%"
"07/17/2024","539.25","530.50","546.50","528.00","52.56K","1.60%"
"07/16/2024","530.75","531.25","537.50","525.25","63.37K","-0.33%"
"07/15/2024","532.50","551.00","552.50","531.00","76.57K","-1.02%"
"07/12/2024","538.00","538.00","538.00","538.00","0.09K","-2.93%"
"07/11/2024","554.25","543.50","561.25","543.50","0.03K","1.98%"
"07/10/2024","543.50","542.00","547.25","542.00","0.08K","-1.94%"
"07/09/2024","554.25","554.25","554.25","554.25","0.05K","0.23%"
"07/08/2024","553.00","552.25","553.00","552.25","0.07K","-3.36%"
"07/05/2024","572.25","573.00","573.00","573.00","0.13K","3.20%"
"07/03/2024","554.50","563.75","563.75","558.50","0.19K","-1.25%"
"07/02/2024","561.50","562.00","562.00","562.00","0.28K","-1.36%"
"07/01/2024","569.25","556.50","568.00","552.75","0.34K","2.85%"
"06/28/2024","553.50","559.25","565.00","547.00","1.45K","-1.12%"
"06/27/2024","559.75","540.50","562.50","539.50","18.21K","3.42%"
"06/26/2024","541.25","539.75","552.75","538.00","19.70K","-0.09%"
"06/25/2024","541.75","552.50","556.00","539.75","29.81K","-1.95%"
"06/24/2024","552.50","562.00","563.00","546.50","36.64K","-1.60%"
"06/21/2024","561.50","571.25","579.25","557.75","67.57K","-1.96%"
"06/20/2024","572.75","582.00","582.75","565.50","66.90K","-1.59%"
"06/18/2024","582.00","590.00","595.25","580.00","59.96K","-1.61%"
"06/17/2024","591.50","607.75","610.25","590.25","71.03K","-3.47%"
"06/14/2024","612.75","618.25","622.50","611.00","73.73K","-1.17%"
"06/13/2024","620.00","614.50","627.25","612.50","77.15K","0.49%"
"06/12/2024","617.00","626.00","627.75","610.50","84.29K","-1.52%"
"06/11/2024","626.50","606.75","633.00","605.50","132.29K","3.13%"
"06/10/2024","607.50","626.00","627.00","606.25","119.71K","-3.19%"
"06/07/2024","627.50","639.50","639.50","618.25","131.16K","-1.88%"
"06/06/2024","639.50","649.75","654.00","638.25","83.05K","-1.12%"
"06/05/2024","646.75","659.25","664.25","642.75","84.83K","-1.75%"
"06/04/2024","658.25","672.50","681.25","657.75","82.16K","-2.16%"
"06/03/2024","672.75","678.00","697.75","667.50","84.11K","-0.85%"
"05/31/2024","678.50","680.50","691.50","673.75","54.29K","-0.37%"
"05/30/2024","681.00","692.75","693.75","673.25","68.98K","-1.70%"
"05/29/2024","692.75","701.50","706.25","688.50","63.29K","-1.07%"
"05/28/2024","700.25","713.00","720.00","693.75","73.68K","0.43%"
"05/24/2024","697.25","701.25","706.00","689.00","70.62K","-0.11%"
"05/23/2024","698.00","694.00","702.50","682.50","68.18K","0.72%"
"05/22/2024","693.00","697.25","716.75","688.50","89.82K","-0.65%"
"05/21/2024","697.50","687.50","700.75","682.00","88.26K","1.27%"
"05/20/2024","688.75","654.00","691.25","654.00","93.31K","5.76%"
"05/17/2024","651.25","662.50","676.50","650.25","62.41K","-1.81%"
"05/16/2024","663.25","664.25","681.50","656.75","68.48K","-0.38%"
"05/15/2024","665.75","674.25","697.00","662.25","89.54K","1.33%"
"05/14/2024","657.00","657.00","657.00","657.00","0.02K","-1.98%"
"05/13/2024","670.25","648.00","648.00","645.75","0.03K","3.79%"
"05/10/2024","645.75","645.25","647.00","645.25","0.06K","4.20%"
"05/09/2024","619.75","624.25","624.25","624.00","0.13K","0.61%"
"05/08/2024","616.00","616.00","616.00","616.00","0.02K","-1.40%"
"05/07/2024","624.75","635.00","635.00","632.75","0.05K","-1.19%"
"05/06/2024","632.25","627.50","630.00","627.50","0.15K","4.33%"
"05/03/2024","606.00","603.25","632.50","603.00","0.23K","3.32%"
"05/02/2024","586.50","592.75","592.75","580.75","0.07K","0.86%"
"05/01/2024","581.50","580.25","582.25","579.00","0.51K","-0.60%"
"04/30/2024","585.00","587.00","587.00","577.75","1.41K","-0.89%"
"04/29/2024","590.25","595.75","604.75","582.75","17.08K","-2.15%"
"04/26/2024","603.25","602.00","614.50","598.25","28.60K","0.17%"
"04/25/2024","602.25","594.00","605.00","593.50","25.97K","1.30%"
"04/24/2024","594.50","583.25","598.50","578.75","27.55K","1.62%"
"04/23/2024","585.00","572.00","586.00","565.75","42.55K","2.59%"
"04/22/2024","570.25","549.00","579.50","548.75","50.92K","3.63%"
"04/19/2024","550.25","536.75","558.75","536.00","29.39K","2.52%"
"04/18/2024","536.75","538.00","544.00","534.25","35.42K","-0.05%"
"04/17/2024","537.00","550.50","555.00","536.00","38.90K","-2.32%"
"04/16/2024","549.75","550.75","557.00","542.50","53.01K","-0.36%"
"04/15/2024","551.75","555.25","556.00","544.25","46.71K","-0.76%"
"04/12/2024","556.00","552.50","562.50","549.50","63.72K","0.77%"
"04/11/2024","551.75","558.00","559.75","548.25","73.57K","-1.21%"
"04/10/2024","558.50","558.50","567.25","555.75","68.51K","0.13%"
"04/09/2024","557.75","563.00","564.25","553.50","73.16K","-1.41%"
"04/08/2024","565.75","570.25","573.75","559.50","90.13K","-0.26%"
"04/05/2024","567.25","556.00","574.75","555.00","106.58K","1.98%"
"04/04/2024","556.25","556.00","562.50","549.50","61.30K","0.04%"
"04/03/2024","556.00","545.00","559.75","540.25","58.69K","1.97%"
"04/02/2024","545.25","557.50","562.75","543.50","64.53K","-2.11%"
"04/01/2024","557.00","562.00","562.75","547.25","43.70K","-0.80%"
"03/29/2024","561.50","561.50","561.50","561.50","","0.22%"
"03/28/2024","560.25","546.50","568.50","544.50","72.67K","2.33%"
"03/27/2024","547.50","543.25","549.50","538.50","40.13K","0.74%"
"03/26/2024","543.50","555.00","557.50","542.75","39.84K","-2.07%"
"03/25/2024","555.00","559.00","567.00","549.50","63.15K","0.05%"
"03/22/2024","554.75","548.50","559.25","539.50","58.44K","1.46%"
"03/21/2024","546.75","546.00","552.50","540.25","43.72K","0.32%"
"03/20/2024","545.00","551.75","553.00","537.00","52.84K","-1.36%"
"03/19/2024","552.50","542.75","553.75","539.00","52.07K","1.80%"
"03/18/2024","542.75","531.25","544.00","527.00","57.98K","2.70%"
"03/15/2024","528.50","532.00","537.50","526.75","40.45K","1.73%"
"03/14/2024","519.50","519.50","519.50","519.50","0.02K","-2.40%"
"03/13/2024","532.25","534.50","535.25","534.00","0.02K","-0.61%"
"03/12/2024","535.50","541.00","544.75","538.00","0.04K","-0.37%"
"03/11/2024","537.50","526.75","526.75","526.00","0.03K","2.04%"
"03/08/2024","526.75","528.50","528.50","528.50","0.02K","1.15%"
"03/07/2024","520.75","526.50","526.50","523.25","0.25K","-0.10%"
"03/06/2024","521.25","519.75","519.75","519.75","0.21K","-4.49%"
"03/05/2024","545.75","554.75","554.75","547.50","0.03K","-3.15%"
"03/04/2024","563.50","564.00","564.00","564.00","0.11K","0.63%"
