"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2024","30.229","29.960","30.315","29.750","0.13K","1.54%"
"06/04/2024","29.772","31.070","31.070","29.700","0.10K","-3.78%"
"06/03/2024","30.942","30.765","31.095","30.195","0.10K","1.13%"
"05/31/2024","30.595","31.470","31.840","30.565","0.07K","-3.42%"
"05/30/2024","31.680","32.500","32.605","31.525","7.41K","-2.14%"
"05/29/2024","32.373","32.310","32.515","31.780","87.06K","0.73%"
"05/28/2024","32.137","30.565","32.450","30.555","142.58K","0.96%"
"05/27/2024","31.832","30.705","32.060","30.617","","3.64%"
"05/26/2024","30.715","30.545","30.785","30.545","","0.71%"
"05/24/2024","30.499","30.330","30.835","30.235","55.07K","0.14%"
"05/23/2024","30.455","31.015","31.185","30.265","107.27K","-3.31%"
"05/22/2024","31.496","32.225","32.440","30.965","93.21K","-1.81%"
"05/21/2024","32.078","32.055","32.720","31.280","112.62K","-1.07%"
"05/20/2024","32.426","31.850","32.750","31.180","159.97K","3.73%"
"05/17/2024","31.259","29.825","31.850","29.700","132.93K","4.63%"
"05/16/2024","29.876","29.900","30.105","29.555","91.44K","0.49%"
"05/15/2024","29.729","28.855","29.990","28.675","117.42K","3.58%"
"05/14/2024","28.702","28.420","28.985","28.310","70.50K","0.91%"
"05/13/2024","28.443","28.420","28.615","28.185","55.32K","-0.22%"
"05/10/2024","28.506","28.580","29.000","28.270","77.59K","0.50%"
"05/09/2024","28.365","27.560","28.580","27.515","79.43K","2.77%"
"05/08/2024","27.601","27.475","27.725","27.240","51.14K","0.21%"
"05/07/2024","27.544","27.715","27.770","27.390","47.44K","-0.25%"
"05/06/2024","27.614","26.810","27.730","26.655","68.06K","3.46%"
"05/03/2024","26.690","26.940","27.140","26.345","65.99K","-0.52%"
"05/02/2024","26.829","26.905","27.065","26.255","63.28K","0.30%"
"05/01/2024","26.748","26.550","27.250","26.520","64.62K","0.35%"
"04/30/2024","26.654","27.455","27.455","26.515","87.80K","-3.64%"
"04/29/2024","27.660","27.500","27.735","27.225","61.96K","0.94%"
"04/26/2024","27.402","27.625","27.890","27.250","1.03K","-0.36%"
"04/25/2024","27.502","27.385","27.745","27.150","0.85K","0.02%"
"04/24/2024","27.496","27.450","27.660","27.215","0.52K","-0.05%"
"04/23/2024","27.511","27.420","27.560","26.855","0.83K","0.42%"
"04/22/2024","27.397","28.780","28.820","27.315","0.60K","-5.52%"
"04/19/2024","28.998","28.440","29.150","28.350","0.62K","1.63%"
"04/18/2024","28.532","28.455","28.830","28.360","0.43K","-0.07%"
"04/17/2024","28.553","28.405","29.020","28.300","0.40K","0.09%"
"04/16/2024","28.526","29.140","29.240","28.190","0.35K","-1.18%"
"04/15/2024","28.866","28.380","29.080","27.810","0.26K","1.36%"
"04/12/2024","28.480","28.765","29.995","28.150","0.84K","0.28%"
"04/11/2024","28.401","28.115","28.700","28.020","0.20K","0.70%"
"04/10/2024","28.204","28.460","28.760","27.900","0.47K","0.25%"
"04/09/2024","28.134","28.180","28.585","28.040","0.19K","0.64%"
"04/08/2024","27.956","27.435","28.275","27.145","0.49K","1.11%"
"04/05/2024","27.649","27.200","27.695","26.555","0.36K","0.96%"
"04/04/2024","27.385","27.455","27.515","26.940","0.26K","0.70%"
"04/03/2024","27.195","26.460","27.360","26.460","0.41K","4.37%"
"04/02/2024","26.057","25.400","26.235","25.400","0.16K","3.39%"
"04/01/2024","25.203","25.360","25.600","25.150","0.05K","0.41%"
"03/29/2024","25.100","25.100","25.100","25.100","","0.23%"
"03/28/2024","25.042","24.645","25.240","24.645","0.03K","0.66%"
"03/27/2024","24.879","24.855","25.025","24.695","4.48K","1.04%"
"03/26/2024","24.623","24.845","25.055","24.515","69.88K","-1.08%"
"03/25/2024","24.891","24.850","25.050","24.720","39.55K","0.19%"
"03/22/2024","24.843","24.920","25.110","24.580","57.39K","-0.66%"
"03/21/2024","25.007","25.790","25.975","24.820","104.11K","-0.39%"
"03/20/2024","25.104","25.090","25.835","24.930","68.27K","-0.12%"
"03/19/2024","25.135","25.250","25.360","24.920","49.79K","-0.51%"
"03/18/2024","25.265","25.400","25.535","25.150","47.98K","-0.46%"
"03/15/2024","25.381","25.030","25.660","25.000","76.16K","1.28%"
"03/14/2024","25.060","25.225","25.370","24.950","74.03K","-0.38%"
"03/13/2024","25.156","24.335","25.250","24.275","79.33K","3.12%"
"03/12/2024","24.394","24.675","24.900","24.220","75.85K","-1.30%"
"03/11/2024","24.715","24.580","24.740","24.445","48.83K","0.68%"
"03/08/2024","24.549","24.545","24.860","24.380","85.10K","-0.12%"
"03/07/2024","24.578","24.400","24.735","24.225","85.24K","0.35%"
"03/06/2024","24.493","23.895","24.535","23.785","83.30K","2.12%"
"03/05/2024","23.984","24.125","24.455","23.845","98.92K","-0.03%"
"03/04/2024","23.991","23.370","24.160","23.230","87.50K","2.68%"
"03/01/2024","23.364","22.885","23.485","22.710","71.03K","2.09%"
"02/29/2024","22.885","22.675","23.000","22.500","56.32K","1.10%"
"02/28/2024","22.636","22.670","22.735","22.470","44.45K","-0.07%"
"02/27/2024","22.651","22.605","22.820","22.525","0.96K","0.06%"
"02/26/2024","22.638","23.030","23.030","22.580","0.56K","-1.94%"
"02/23/2024","23.087","22.915","23.115","22.735","0.26K","0.82%"
"02/22/2024","22.899","23.035","23.300","22.885","0.19K","-0.39%"
"02/21/2024","22.989","23.255","23.320","22.930","0.14K","-1.12%"
"02/20/2024","23.250","23.530","23.530","23.135","0.14K","1.07%"
"02/19/2024","23.003","23.455","23.508","22.988","","-1.92%"
"02/18/2024","23.453","23.473","23.480","23.420","","-0.56%"
"02/16/2024","23.584","23.055","23.630","22.960","0.04K","2.27%"
"02/15/2024","23.061","22.720","23.090","22.665","0.02K","2.52%"
"02/14/2024","22.495","22.135","22.560","22.120","0.04K","1.03%"
"02/13/2024","22.266","22.635","22.635","22.195","0.01K","-2.68%"
"02/12/2024","22.878","22.995","23.110","22.900","0.01K","0.76%"
"02/09/2024","22.706","22.800","22.870","22.635","0.01K","-0.19%"
"02/08/2024","22.749","22.405","22.770","22.400","0.02K","1.24%"
"02/07/2024","22.471","22.490","22.490","22.395","0.02K","-0.52%"
"02/06/2024","22.588","22.570","22.570","22.475","0.02K","0.24%"
"02/05/2024","22.534","22.770","22.770","22.495","0.00K","-1.63%"
"02/02/2024","22.908","23.360","23.360","22.640","0.01K","-1.88%"
"02/01/2024","23.347","23.435","23.435","23.435","0.01K","0.28%"
"01/31/2024","23.282","23.410","23.410","23.395","0.00K","-0.26%"
"01/30/2024","23.343","23.550","23.650","23.285","4.66K","0.40%"
"01/29/2024","23.251","22.920","23.340","22.880","60.07K","1.66%"
"01/26/2024","22.872","23.025","23.100","22.810","44.28K","-0.24%"
"01/25/2024","22.927","22.800","23.155","22.765","57.18K","0.17%"
"01/24/2024","22.889","22.570","23.090","22.465","77.93K","1.90%"
"01/23/2024","22.462","22.200","22.580","22.165","49.42K","0.74%"
"01/22/2024","22.296","22.745","22.780","22.040","74.92K","-1.83%"
"01/19/2024","22.711","22.885","22.980","22.595","41.45K","-0.42%"
"01/18/2024","22.807","22.715","22.900","22.520","46.15K","0.61%"
"01/17/2024","22.669","23.095","23.110","22.660","52.25K","-1.84%"
"01/16/2024","23.093","23.350","23.500","23.015","61.42K","-1.01%"
"01/15/2024","23.328","23.323","23.497","23.273","","0.02%"
"01/14/2024","23.323","23.350","23.352","23.317","","-0.03%"
"01/12/2024","23.329","22.920","23.720","22.915","72.37K","2.75%"
"01/11/2024","22.705","23.085","23.400","22.630","81.74K","-1.57%"
"01/10/2024","23.066","23.160","23.290","22.935","44.06K","-0.11%"
"01/09/2024","23.091","23.315","23.565","23.080","42.90K","-0.94%"
"01/08/2024","23.310","23.380","23.410","23.020","46.69K","-0.02%"
"01/05/2024","23.315","23.205","23.715","22.970","62.46K","0.55%"
"01/04/2024","23.187","23.190","23.260","22.880","52.98K","0.13%"
"01/03/2024","23.157","23.885","23.950","23.045","86.46K","-3.32%"
"01/02/2024","23.953","24.045","24.335","23.875","47.42K","-0.40%"
"01/01/2024","24.050","24.027","24.090","24.027","","-0.15%"
"12/29/2023","24.086","24.225","24.235","23.760","46.55K","-1.17%"
"12/28/2023","24.372","24.550","24.740","24.185","35.69K","-0.63%"
"12/27/2023","24.526","24.380","24.610","24.145","0.30K","0.99%"
"12/26/2023","24.285","24.380","24.535","24.225","0.39K","-0.92%"
"12/25/2023","24.510","24.475","24.547","24.470","","0.27%"
"12/22/2023","24.445","24.610","24.760","24.345","0.10K","-0.09%"
"12/21/2023","24.468","24.420","24.650","24.420","0.22K","-0.20%"
"12/20/2023","24.516","24.285","24.620","24.150","0.26K","1.28%"
"12/19/2023","24.206","24.025","24.325","24.025","0.09K","0.88%"
"12/18/2023","23.994","23.980","24.135","23.860","0.23K","-0.20%"
"12/15/2023","24.042","24.190","24.450","24.020","0.20K","-0.95%"
"12/14/2023","24.273","23.980","24.330","23.975","0.21K","6.39%"
"12/13/2023","22.815","22.850","23.950","22.700","0.35K","-0.40%"
"12/12/2023","22.906","23.020","23.195","22.925","0.06K","-0.20%"
"12/11/2023","22.953","23.225","23.265","22.920","0.40K","-0.90%"
"12/08/2023","23.161","24.035","24.070","23.160","0.09K","-3.26%"
"12/07/2023","23.942","24.125","24.150","23.970","0.04K","-0.71%"
"12/06/2023","24.112","24.475","24.525","24.160","0.06K","-1.30%"
"12/05/2023","24.430","24.780","24.895","24.270","0.16K","-1.44%"
"12/04/2023","24.786","26.050","26.050","24.765","0.06K","-3.70%"
"12/01/2023","25.738","25.525","25.790","25.525","0.07K","0.77%"
"11/30/2023","25.541","25.375","25.560","25.285","0.09K","0.79%"
"11/29/2023","25.342","25.430","25.680","25.245","67.40K","1.10%"
"11/28/2023","25.066","24.815","25.200","24.735","2.06K","1.06%"
"11/27/2023","24.803","24.510","25.050","24.470","1.01K","1.40%"
"11/24/2023","24.461","23.855","24.490","23.775","1.00K","3.01%"
"11/23/2023","23.747","23.655","23.837","23.650","","-0.26%"
"11/22/2023","23.808","23.960","24.075","23.720","0.15K","-0.75%"
"11/21/2023","23.989","23.695","24.160","23.680","0.41K","1.08%"
"11/20/2023","23.732","23.835","23.885","23.500","0.45K","-0.99%"
"11/17/2023","23.970","24.000","24.290","23.890","0.70K","-0.35%"
"11/16/2023","24.053","23.665","24.280","23.665","0.82K","1.67%"
"11/15/2023","23.659","23.270","23.670","23.270","0.10K","1.76%"
"11/14/2023","23.249","22.530","23.320","22.510","0.36K","3.43%"
"11/13/2023","22.477","22.500","22.500","22.130","0.13K","0.35%"
"11/10/2023","22.399","22.810","22.880","22.390","0.07K","-2.71%"
"11/09/2023","23.023","22.610","23.170","22.610","0.10K","0.77%"
"11/08/2023","22.846","22.720","22.970","22.515","0.04K","0.60%"
"11/07/2023","22.709","23.245","23.275","22.680","0.15K","-2.77%"
"11/06/2023","23.355","23.395","23.440","23.245","0.11K","-0.22%"
"11/03/2023","23.406","22.900","23.480","22.850","0.12K","1.89%"
"11/02/2023","22.971","23.235","23.355","22.900","0.15K","0.26%"
"11/01/2023","22.912","22.970","23.245","22.895","0.09K","-0.71%"
"10/31/2023","23.075","23.555","23.560","22.985","0.02K","-1.89%"
"10/30/2023","23.519","23.325","23.850","23.325","0.16K","2.76%"
"10/27/2023","22.887","22.935","23.255","22.775","46.57K","-0.09%"
"10/26/2023","22.908","23.005","23.275","22.565","59.31K","-0.43%"
"10/25/2023","23.007","23.060","23.160","22.690","55.00K","-0.47%"
"10/24/2023","23.116","23.095","23.350","22.805","48.11K","-0.40%"
"10/23/2023","23.210","23.505","23.505","22.895","51.81K","-1.25%"
"10/20/2023","23.504","23.190","23.880","23.015","82.80K","2.05%"
"10/19/2023","23.031","23.015","23.230","22.785","58.63K","-0.29%"
"10/18/2023","23.099","22.975","23.490","22.840","66.39K","0.33%"
"10/17/2023","23.024","22.780","23.180","22.535","48.47K","1.14%"
"10/16/2023","22.765","22.910","22.910","22.635","36.55K","-0.57%"
"10/13/2023","22.895","21.985","22.990","21.960","76.26K","4.26%"
"10/12/2023","21.959","22.205","22.390","21.880","51.30K","-0.79%"
"10/11/2023","22.133","22.015","22.275","21.955","45.00K","0.82%"
"10/10/2023","21.953","22.030","22.110","21.775","43.79K","0.13%"
"10/09/2023","21.924","21.940","22.180","21.705","58.31K","0.93%"
"10/06/2023","21.723","21.120","21.780","20.940","84.53K","3.35%"
"10/05/2023","21.019","21.180","21.455","20.855","57.84K","-0.60%"
"10/04/2023","21.146","21.375","21.570","20.850","68.61K","-1.08%"
"10/03/2023","21.377","21.310","21.595","20.870","82.34K","-0.21%"
"10/02/2023","21.421","22.410","22.410","21.215","98.27K","-4.58%"
"09/29/2023","22.450","22.840","23.805","22.325","112.99K","-1.28%"
"09/28/2023","22.741","22.800","22.955","22.610","67.24K","0.58%"
"09/27/2023","22.609","22.940","22.970","22.540","0.50K","-2.07%"
"09/26/2023","23.086","23.170","23.215","23.000","0.12K","-0.82%"
"09/25/2023","23.277","23.695","23.715","23.205","0.07K","-1.93%"
"09/22/2023","23.734","23.690","23.910","23.690","0.09K","0.64%"
"09/21/2023","23.582","23.335","23.635","22.980","0.08K","-0.62%"
"09/20/2023","23.728","23.225","23.760","23.225","0.29K","1.61%"
"09/19/2023","23.351","23.490","23.585","23.430","0.03K","-0.21%"
"09/18/2023","23.399","23.220","23.220","23.220","0.08K","0.46%"
"09/15/2023","23.292","22.860","23.445","22.860","0.05K","1.70%"
"09/14/2023","22.902","22.985","22.985","22.520","0.05K","-0.77%"
"09/13/2023","23.080","23.295","23.295","22.975","0.02K","-0.95%"
"09/12/2023","23.301","23.345","23.345","23.060","0.01K","0.08%"
"09/11/2023","23.282","23.280","23.385","23.200","0.02K","0.91%"
"09/08/2023","23.073","23.200","23.320","23.200","0.01K","-0.26%"
"09/07/2023","23.134","23.200","23.225","23.065","0.01K","-1.12%"
"09/06/2023","23.397","23.710","23.790","23.250","0.04K","-1.54%"
"09/05/2023","23.762","24.255","24.265","23.755","0.08K","-2.23%"
"09/04/2023","24.305","24.527","24.650","24.302","","-0.93%"
"09/03/2023","24.532","24.540","24.565","24.483","","0.37%"
"09/01/2023","24.442","24.830","25.060","24.690","0.01K","-1.01%"
"08/31/2023","24.692","25.020","25.060","24.745","47.18K","-1.15%"
"08/30/2023","24.978","25.135","25.425","24.920","67.03K","0.31%"
"08/29/2023","24.901","24.385","24.950","24.360","0.78K","2.18%"
"08/28/2023","24.369","24.410","24.500","24.235","0.92K","0.08%"
"08/25/2023","24.349","24.300","24.440","24.100","0.19K","0.02%"
"08/24/2023","24.343","24.415","24.460","24.270","0.19K","-0.62%"
"08/23/2023","24.495","23.600","24.510","23.600","0.89K","4.00%"
"08/22/2023","23.553","23.470","23.570","23.375","0.17K","0.47%"
"08/21/2023","23.443","22.840","23.485","22.840","0.08K","2.64%"
"08/18/2023","22.840","22.915","22.965","22.840","0.10K","0.08%"
"08/17/2023","22.821","22.735","22.860","22.735","0.05K","0.81%"
"08/16/2023","22.637","22.795","22.900","22.575","0.01K","-0.54%"
"08/15/2023","22.759","22.885","22.885","22.575","0.02K","-0.24%"
"08/14/2023","22.813","22.725","22.825","22.535","0.14K","-0.17%"
"08/11/2023","22.851","22.925","22.975","22.780","0.17K","-0.34%"
"08/10/2023","22.929","22.835","22.990","22.810","0.26K","0.39%"
"08/09/2023","22.841","23.015","23.055","22.850","0.08K","-0.35%"
"08/08/2023","22.922","23.330","23.330","22.950","0.20K","-1.84%"
"08/07/2023","23.352","23.760","23.760","23.280","0.06K","-2.03%"
"08/04/2023","23.836","23.655","23.890","23.655","0.01K","0.08%"
"08/03/2023","23.816","23.725","23.745","23.670","0.04K","-0.73%"
"08/02/2023","23.991","24.645","24.645","23.940","0.01K","-1.86%"
"08/01/2023","24.445","24.540","24.545","24.540","0.07K","-2.58%"
"07/31/2023","25.092","24.585","25.070","24.465","0.10K","1.92%"
"07/28/2023","24.620","24.685","24.895","24.610","3.42K","1.04%"
"07/27/2023","24.367","25.075","25.325","24.180","83.21K","-2.41%"
"07/26/2023","24.970","24.870","25.210","24.675","56.99K","0.59%"
"07/25/2023","24.824","24.525","24.910","24.450","49.47K","0.99%"
"07/24/2023","24.581","24.790","24.890","24.425","54.68K","-1.10%"
"07/21/2023","24.855","24.950","25.110","24.765","36.91K","-0.43%"
"07/20/2023","24.962","25.345","25.475","24.895","59.02K","-1.67%"
"07/19/2023","25.387","25.275","25.460","25.145","43.19K","0.52%"
"07/18/2023","25.256","25.060","25.405","24.975","60.83K","0.95%"
"07/17/2023","25.018","25.155","25.155","24.815","44.98K","-0.70%"
"07/14/2023","25.194","25.105","25.255","24.910","73.14K","0.98%"
"07/13/2023","24.949","24.330","25.110","24.310","90.28K","2.63%"
"07/12/2023","24.310","23.325","24.375","23.310","82.58K","4.42%"
"07/11/2023","23.281","23.335","23.595","23.220","34.71K","-0.27%"
"07/10/2023","23.345","23.340","23.370","22.940","38.29K","0.24%"
"07/07/2023","23.289","22.905","23.365","22.800","48.81K","1.74%"
"07/06/2023","22.890","23.355","23.470","22.720","61.14K","-2.19%"
"07/05/2023","23.402","23.120","23.535","22.970","81.91K","1.01%"
"07/04/2023","23.168","23.102","23.267","23.073","","0.24%"
"07/03/2023","23.112","22.995","23.290","22.910","45.69K","0.40%"
"06/30/2023","23.020","22.770","23.050","22.540","44.56K","0.97%"
"06/29/2023","22.798","22.940","23.110","22.485","55.88K","-0.80%"
"06/28/2023","22.981","22.965","23.040","22.685","0.24K","-0.30%"
"06/27/2023","23.049","22.890","23.230","22.890","0.27K","0.55%"
"06/26/2023","22.923","22.550","23.000","22.550","0.41K","2.09%"
"06/23/2023","22.453","22.375","22.710","22.260","0.15K","-0.51%"
"06/22/2023","22.567","22.770","22.770","22.350","0.10K","-1.50%"
"06/21/2023","22.911","23.330","23.330","22.640","0.10K","-1.81%"
"06/20/2023","23.334","24.270","24.270","23.245","0.30K","-3.03%"
"06/19/2023","24.062","24.198","24.262","23.962","","-0.56%"
"06/18/2023","24.198","24.235","24.258","24.172","","-0.09%"
"06/16/2023","24.219","24.050","24.355","24.050","0.04K","0.73%"
"06/15/2023","24.044","24.055","24.070","23.455","0.22K","-0.69%"
"06/14/2023","24.212","23.965","24.245","23.965","0.02K","1.18%"
"06/13/2023","23.929","24.330","24.550","23.900","0.01K","-0.98%"
"06/12/2023","24.165","24.290","24.470","24.070","0.04K","-1.43%"
"06/09/2023","24.516","24.470","24.650","24.470","0.03K","0.25%"
"06/08/2023","24.455","23.630","24.500","23.625","0.05K","3.46%"
"06/07/2023","23.638","23.640","23.640","23.640","0.00K","-0.59%"
"06/06/2023","23.779","23.690","23.775","23.650","0.01K","0.15%"
"06/05/2023","23.743","23.870","23.990","23.535","6.15K","-0.47%"
"06/02/2023","23.855","23.950","23.950","23.800","0.01K","-1.00%"
"06/01/2023","24.096","23.830","24.240","23.620","4.43K","1.69%"
"05/31/2023","23.696","23.475","23.475","23.435","0.01K","1.47%"
"05/30/2023","23.353","23.620","23.685","23.260","3.54K","0.37%"
"05/29/2023","23.267","23.410","23.503","23.258","","-0.62%"
"05/28/2023","23.413","23.430","23.455","23.395","","0.23%"
"05/26/2023","23.360","22.830","23.460","22.785","59.82K","1.96%"
"05/25/2023","22.910","23.185","23.260","22.800","63.12K","-1.42%"
"05/24/2023","23.240","23.590","23.655","23.140","52.10K","-1.63%"
"05/23/2023","23.624","23.800","23.810","23.235","61.00K","-0.99%"
"05/22/2023","23.861","24.020","24.085","23.760","39.17K","-0.83%"
"05/19/2023","24.060","23.655","24.185","23.555","56.31K","1.81%"
"05/18/2023","23.633","23.940","23.960","23.485","46.40K","-1.10%"
"05/17/2023","23.897","23.915","24.060","23.715","49.65K","0.02%"
"05/16/2023","23.893","24.265","24.275","23.805","63.67K","-1.64%"
"05/15/2023","24.291","24.100","24.395","24.050","42.50K","0.57%"
"05/12/2023","24.154","24.370","24.405","23.910","72.51K","-1.11%"
"05/11/2023","24.424","25.545","25.700","24.325","107.00K","-4.81%"
"05/10/2023","25.658","25.840","26.200","25.455","77.95K","-0.93%"
"05/09/2023","25.898","25.790","25.930","25.570","45.73K","0.25%"
"05/08/2023","25.834","25.945","25.990","25.760","34.92K","-0.37%"
"05/05/2023","25.930","26.330","26.435","25.410","68.60K","-1.13%"
"05/04/2023","26.227","25.910","26.360","25.700","73.18K","2.13%"
"05/03/2023","25.681","25.650","25.910","25.355","52.18K","0.24%"
"05/02/2023","25.619","25.245","25.765","24.820","62.31K","1.54%"
"05/01/2023","25.230","25.460","26.210","25.140","75.57K","0.02%"
"04/28/2023","25.226","25.205","25.350","24.980","44.91K","0.07%"
"04/27/2023","25.209","25.170","25.410","24.745","70.92K","0.95%"
"04/26/2023","24.972","25.135","25.370","24.920","0.78K","-0.02%"
"04/25/2023","24.978","25.330","25.500","24.650","0.64K","-1.70%"
"04/24/2023","25.411","25.280","25.415","24.965","0.20K","0.99%"
"04/21/2023","25.162","25.440","25.545","25.110","0.15K","-1.24%"
"04/20/2023","25.478","25.475","25.650","25.295","0.44K","0.03%"
"04/19/2023","25.471","25.150","25.550","24.845","0.24K","0.41%"
"04/18/2023","25.368","25.210","25.500","25.170","0.18K","0.68%"
"04/17/2023","25.197","25.470","25.725","25.105","0.05K","-1.45%"
"04/14/2023","25.569","26.075","26.320","25.410","0.25K","-1.79%"
"04/13/2023","26.035","25.715","26.135","25.660","0.14K","1.85%"
"04/12/2023","25.563","25.515","25.910","25.330","0.25K","1.06%"
"04/11/2023","25.296","25.195","25.390","25.100","0.08K","1.10%"
"04/10/2023","25.020","25.100","25.200","25.015","0.04K","-0.71%"
"04/06/2023","25.198","25.190","25.205","24.890","0.09K","0.22%"
"04/05/2023","25.143","25.235","25.325","24.890","0.12K","-0.23%"
"04/04/2023","25.201","24.105","25.235","24.105","0.08K","4.49%"
"04/03/2023","24.118","24.050","24.420","24.050","0.03K","-0.54%"
"03/31/2023","24.248","24.105","24.350","24.105","0.03K","0.71%"
"03/30/2023","24.076","23.630","24.265","23.560","3.80K","2.60%"
"03/29/2023","23.466","23.470","23.555","23.205","42.58K","0.20%"
"03/28/2023","23.420","23.210","23.515","22.960","42.18K","1.19%"
"03/27/2023","23.145","23.485","23.485","23.000","47.37K","-0.83%"
"03/24/2023","23.339","23.240","23.705","23.125","65.53K","0.36%"
"03/23/2023","23.256","23.100","23.360","22.900","60.54K","2.06%"
"03/22/2023","22.786","22.510","23.240","22.410","56.69K","1.61%"
"03/21/2023","22.425","22.665","22.785","22.290","45.06K","-0.98%"
"03/20/2023","22.646","22.710","22.855","22.350","65.64K","0.82%"
"03/17/2023","22.462","21.855","22.765","21.785","68.62K","3.55%"
"03/16/2023","21.692","21.925","22.210","21.590","56.94K","-0.87%"
"03/15/2023","21.882","21.795","22.525","21.605","89.43K","-0.72%"
"03/14/2023","22.040","21.920","22.090","21.465","75.57K","0.53%"
"03/13/2023","21.923","20.720","22.045","20.645","121.60K","6.91%"
"03/10/2023","20.506","20.145","20.875","19.945","73.69K","1.69%"
"03/09/2023","20.165","20.125","20.355","20.025","47.40K","0.07%"
"03/08/2023","20.151","20.165","20.290","19.955","60.89K","-0.24%"
"03/07/2023","20.199","21.140","21.215","20.105","69.32K","-4.43%"
"03/06/2023","21.135","21.385","21.395","21.070","56.90K","-0.48%"
"03/03/2023","21.238","20.990","21.385","20.910","53.40K","1.61%"
"03/02/2023","20.901","21.085","21.100","20.760","45.16K","-0.92%"
"03/01/2023","21.095","21.030","21.285","20.945","57.92K","0.11%"
"02/28/2023","21.071","20.740","21.125","20.505","61.59K","1.34%"
"02/27/2023","20.793","20.915","20.945","20.640","66.62K","-0.46%"
"02/24/2023","20.890","21.410","21.450","20.800","0.57K","-2.27%"
"02/23/2023","21.376","21.610","21.715","21.340","0.30K","-1.71%"
"02/22/2023","21.748","21.970","22.000","21.545","0.24K","-1.01%"
"02/21/2023","21.970","21.770","22.060","21.675","0.25K","0.74%"
"02/20/2023","21.808","21.595","21.902","21.558","","0.97%"
"02/19/2023","21.598","21.753","21.753","21.585","","-0.95%"
"02/17/2023","21.806","21.575","21.895","21.320","0.18K","-0.02%"
"02/16/2023","21.810","21.840","21.850","21.525","0.11K","0.70%"
"02/15/2023","21.659","21.800","21.800","21.540","0.07K","-1.38%"
"02/14/2023","21.961","21.845","22.090","21.710","0.04K","0.09%"
"02/13/2023","21.942","22.020","22.145","22.000","0.04K","-1.01%"
"02/10/2023","22.165","22.190","22.260","22.095","0.05K","-0.34%"
"02/09/2023","22.241","22.545","22.555","22.050","0.07K","-1.24%"
"02/08/2023","22.520","22.420","22.650","22.415","0.03K","1.09%"
"02/07/2023","22.277","22.415","22.550","22.300","0.01K","-0.27%"
"02/06/2023","22.337","22.655","22.655","22.365","0.01K","-0.75%"
"02/03/2023","22.505","23.315","23.315","22.460","0.03K","-5.10%"
"02/02/2023","23.715","24.450","24.625","23.675","0.03K","0.05%"
"02/01/2023","23.703","24.010","24.350","23.645","3.94K","-0.95%"
"01/31/2023","23.930","23.860","24.065","23.270","3.60K","0.46%"
"01/30/2023","23.821","23.905","24.095","23.835","3.19K","0.84%"
"01/27/2023","23.622","24.025","24.120","23.390","65.13K","-1.66%"
"01/26/2023","24.020","24.055","24.415","23.690","85.57K","0.33%"
"01/25/2023","23.941","23.765","24.065","23.440","56.58K","0.81%"
"01/24/2023","23.749","23.565","23.855","23.310","51.75K","0.83%"
"01/23/2023","23.554","24.055","24.295","22.845","91.28K","-1.59%"
"01/20/2023","23.935","24.005","24.225","23.830","56.90K","0.27%"
"01/19/2023","23.870","23.595","24.075","23.270","66.63K","0.94%"
"01/18/2023","23.647","24.090","24.500","23.550","82.10K","-1.75%"
"01/17/2023","24.068","24.450","24.670","23.975","86.02K","-1.58%"
"01/16/2023","24.455","24.413","24.665","24.087","","0.16%"
"01/15/2023","24.415","24.422","24.445","24.380","","0.18%"
"01/13/2023","24.372","23.920","24.445","23.620","59.83K","1.53%"
"01/12/2023","24.004","23.530","24.330","23.500","73.11K","2.23%"
"01/11/2023","23.481","23.720","24.190","23.340","57.03K","-0.78%"
"01/10/2023","23.665","23.775","23.905","23.550","42.92K","-0.86%"
"01/09/2023","23.871","24.025","24.285","23.725","47.84K","-0.46%"
"01/06/2023","23.982","23.385","24.055","23.345","55.42K","2.38%"
"01/05/2023","23.424","23.940","24.060","23.260","60.08K","-2.25%"
"01/04/2023","23.964","24.175","24.640","23.745","62.31K","-1.12%"
"01/03/2023","24.236","24.305","24.775","24.095","69.96K","-0.38%"
"01/02/2023","24.328","24.177","24.387","24.165","","1.20%"
"12/30/2022","24.040","24.105","24.360","23.705","40.89K","-0.87%"
"12/29/2022","24.250","23.725","24.280","23.690","36.90K","2.08%"
"12/28/2022","23.756","24.115","24.190","23.620","0.11K","-1.60%"
"12/27/2022","24.142","23.935","24.375","23.920","0.05K","0.36%"
"12/26/2022","24.055","24.008","24.168","23.968","","0.90%"
"12/23/2022","23.840","23.675","23.910","23.675","0.04K","1.18%"
"12/22/2022","23.561","24.085","24.085","23.590","0.02K","-2.32%"
"12/21/2022","24.121","24.305","24.310","24.015","0.06K","-0.26%"
"12/20/2022","24.183","23.095","24.410","23.080","0.10K","4.61%"
"12/19/2022","23.117","23.305","23.505","23.120","0.03K","-0.55%"
"12/16/2022","23.246","23.250","23.250","22.665","0.07K","0.07%"
"12/15/2022","23.229","24.075","24.075","23.120","0.03K","-3.41%"
"12/14/2022","24.049","23.865","24.190","23.840","0.02K","0.59%"
"12/13/2022","23.909","23.565","24.165","23.565","0.01K","2.55%"
"12/12/2022","23.314","23.435","23.645","23.395","0.01K","-1.33%"
"12/09/2022","23.628","23.190","23.595","23.190","0.03K","2.03%"
